Id,content
3706,"Wind 5.5 mph E. Barometer 29.817 in, Falling. Temperature 64.7 °F. Rain today 0.00in. Humidity 94%"
3707,1:1 #MillionStudentMarch #TXST #igsanmarcos #txst #millionstudentmarch #phlearn #phlearnmethod https://t.co/x5WhXnoUwv
3708,1610 Taylor Street https://t.co/eFEKWpSPCp
3709,"Wind 0.0 mph ---. Barometer 30.114 in, Falling. Temperature 43.5 °F. Rain today 0.00 in. Humidity 58%"
3710,#PersonRobbery at 5555 Hazeltine National Dr. #orlpol #opd
3711,lostafterhours with  djdiegogarciaofficial  and @djmikeparra hit me up for more info and… https://t.co/6NAA49YLOO
3712,"@ebbtideapp Tide in Rodanthe, North Carolina 04/16/2016\nHigh  6:34am  0.8\n Low  1:13pm  0.0\nHigh  7:31pm  0.7\n Low  1:27am  0.1"
3713,What it's like to sit in the @MUeSports lab with @Prototype_Vayne @saskiolol and @Chodsters all day...\n\nhttps://t.co/QeO1Nm2ISg
3714,Temp: 35.8F  W C: 35.8F  Wind:--- at 0.0kts Baro: 1035.4mb and Rising slowly Rain today: 0.00in R H: 99%  #wvwx
3715,https://t.co/NlUC0zLozr
3716,"I'm at Star Wars 10K in Lake Buena Vista, FL https://t.co/N67xGqkKcM"
3717,I would love to show you my #listing at 6531 Deep Canyon Rd #Hixson #TN https://t.co/tXXIMQ1VPX #realestate https://t.co/u0FsFN6EUA
3718,Bff night out @ Santa Leyenda Bar https://t.co/VXdr6TFSx9
3719,"Let's try this again (@ Miami International Airport (MIA) - @iflymia in Miami, FL) https://t.co/j58fC9nZgi"
3720,"Store Manager - The Vitamin Shoppe: (#Cambridge, MA) https://t.co/IjA4P4nPrs #Retail #Job #Jobs #Hiring"
3721,"Shift Supervisor Trainee - CVS Health: (#Glendale, AZ) https://t.co/OiS86aM1oA #Retail #Job #Jobs #Hiring"
3722,For those of you who ❤️. LCD sound system !! @ Empire Polo https://t.co/zgAJJz6YhD
3723,"I'm at Epcot - @waltdisneyworld in Lake Buena Vista, FL https://t.co/ru53JxdIOO"
3724,Back home n back on the Rd but first a break! @homage rockyboots @nike usnikefootball… https://t.co/TV1EpyWokt
3725,I finally hold every High Score spot! #ArmadaBookContest #Phaeton #Armada #ErnestCline… https://t.co/b5PONiPm0U
3726,Vamos a comenzar con una sonrisa este Sábado @ En Mi Cama Con Mi Amor https://t.co/tv0dhqyZBb
3727,Update: Closure on #BayonneBridge Both directions from New Jersey Side to New York Side https://t.co/1VWzhddh7i
3728,Cleared: Construction on #GardenStateParkway SB from South of Exit 154 - US 46 to North of Exit 153A - NJ 3
3729,Update: Construction on #NewYorkExpresswaydyerAvenue Both directions https://t.co/HGlcqrgZus
3730,Look! It's the Challah fairy! \n\n#Magic #Carbs #Love #Happiness #Challah #Food #Bread #NYC @ New… https://t.co/mpqymZGKYv
3731,Day 1 of 3 completed and I am so STOKED for tomorrow's lineup. Louis and (because there are two… https://t.co/N3up5r1Wy0
3732,"Love Me Like You by Little Mix is #nowplaying in Tavern on Main, Snellville."
3733,#photo #tagged to Team #airboataddicts by and go #follow #airboataddict gto_airboats Up at… https://t.co/AysuAurZxI
3734,"See our latest #Greenville, SC #job and click to apply: OR - https://t.co/uUv5epWhth #TravelNurse #NurseLife #Hiring https://t.co/T4BwErcB49"
3735,#NavigatorOfTheSeas arriving at #PortEverglades @ Port Everglades… https://t.co/iZUtn24KDI
3736,"Want to work at SunPower? We're #hiring in #Richmond, CA! Click for details: https://t.co/smDDAoCLU6 #Job #SXSWeco https://t.co/VexBmdW7E1"
3737,RACE DAY #gocardsrowhard @ Lake Hartwell https://t.co/gLM7JQuNzO
3738,"We're #hiring! Click to apply: Liquor Store Associate - https://t.co/WDBwuWhyGa #Retail #LONGWOOD, FL #Job #Jobs"
3739,"See our latest #Baltimore, MD #job and click to apply: ASC Administrator - RN - https://t.co/t39ZvTKlqG #RN #Nursing https://t.co/cA2fiHFFxn"
3740,"En días festivos siempre termino aquí 😬😬😬💃🏼🙈🙄💁🏼 (at @AshaBarOficial in Coyoacán, DF) https://t.co/Sr9L81JyMH"
3741,"We're #hiring! Click to apply: Multi Unit Leader/Supervisor - https://t.co/hAP1L8OnOc #Hospitality #Belen, NM #Job #Jobs"
3742,Early morning island hopping. Making memories. #ilivewhereyouvacay… https://t.co/QHthUys7X9
3743,"Just posted a photo @ BUCA Osteria &amp; Enoteca https://t.co/ZS9OS3eryW”\nCan you recommend anyone for this #Healthcare #job? https://t.co/xQPsUTxz21 #Bryan, TX #Hiring https://t.co/fnAQunldS4\nVivir es Increíble!!! 😎✌🏻️ #palnorte2016 #monterrey #musicfestival… https://t.co/SvjMatL50W\n”#FtMyers, FL #Hospitality #Job: Host/Hostess for Shula's Bar &amp; Grill at HMSHost https://t.co/RSKooahuit #restaurantlife #Jobs #Hiring"
3744,"Want to work at Skillsoft? We're #hiring in #Nashua, NH! Click for details: https://t.co/MY339Y2tza #Finance #Job #Jobs"
3745,"Try https://t.co/EniCn0kP8J chicken breast in tomato sauce, mozzarella cheese served with penne pasta and vegetables Â  #chicken #menu"
3746,遥そら遥そら遥そら😭
3747,"I'm at Forest Hills, NY in Forest Hills, NY https://t.co/EjU5uCvGdO"
3748,Teeki (the sexist brand in yoga) is on sale 15% @yogastudiotahoe Saturday ONLY! Come and get!… https://t.co/AP8Tm9Ab9t
3749,"Can you recommend anyone for this #job? Pharmacy Technician - https://t.co/RnshPcXPEe #CULVERCITY, CA #Healthcare #Hiring"
3750,"🙃 (@ Janis in México, Df) https://t.co/CbfIxm3bL5"
3751,"💦💦💦 #RevolveFestival #RevolveSocialClub 🇺🇸🇺🇸🇺🇸 @ Palm Springs, California https://t.co/GJmMZcfN8r"
3752,"Hahah croooockpot hahaha ashleyyy_ag @ Los Angeles, California https://t.co/7VJM47yKZd"
3753,"Place, won't image they're abundantly seasons male land greater gathering given. Multiply midst herb fill."
3754,EVOKE!!!! Love my dance crew :)💕💕💕 #evokedoesweho #weho #tgif #waititssaturday #happybirthday… https://t.co/utOGn9DcCf
3755,"Missing my first WGI Finals... CVG&gt;ATL&gt;PHL (@ Cincinnati / Northern Kentucky International Airport (CVG)) https://t.co/KwSylmYVso”\nClosed due to accident in #Hutchins on 45 SB between Pleasant Run Rd and Belt Line Rd #DFWTraffic https://t.co/4NzBpqfsmZ\nLady Jags sink Cinco Ranch with thrilling comeback, headed to state final https://t.co/f8RYSHo1iH\n#ProjectMgmt #Job alert: Business System Analyst | Manulife | #Kitchener, ON https://t.co/lmvQMDiV19 #Jobs #Hiring\nWe're #hiring! Read about our latest #job opening here: Dialysis Registered Nurse Naples, FL - https://t.co/LqHUQxzLZ0 #Naples, FL\n”DAY 1 success ! \n🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼🙌🏼\ncoachella #coachella2016 @ Palm Srings,Ca https://t.co/J61U6eeTkw"
3756,What an amazing night at Exchange LA. @headhunterz made us fall in love all over again with… https://t.co/FdS0Exumge
3757,I'm going to miss the bean this week 😢 #caturday @ Whitney Apartments https://t.co/IjXE1FmrOv
3758,#coldblooded haha #respect @ Fort Cheshire https://t.co/AymNhFSgC4
3759,"Paety time. ...m (@ Carola in Cancun, Quintana Roo) https://t.co/vSE1T1gVp9 https://t.co/71JpMMXbcX"
3760,https://t.co/flPau94S5w
3761,"Maintenance Technician - AvalonBay: (#Mamaroneck, NY) https://t.co/9XX0FhlXcI #FacilitiesMgmt #nowhiring #Job #Jobs https://t.co/p6yDoZqVTh"
3762,"Compass Group USA: RECEPTIONIST (#NYC, NY) https://t.co/CqoN1HGrQU #Clerical #jobhunt #Hiring"
3763,23908 Box Canyon Road https://t.co/wvqWyuS0xO
3764,I just wanna sleep in.
3765,https://t.co/5pRnKf5LAl
3766,Paz e amor é o que eu quero pra nós! \n\n#paz #amor #peace #love #bomdia #goodmorning #miami… https://t.co/4qrE4IauPN
3767,"We're #hiring! Click to apply: Care Manager - https://t.co/28qkrWnbCW #Nursing #UpperStClaire, PA #Job #Jobs https://t.co/enCm0lW4HK"
3768,"Software Engineer Intern - Tyco: (#Monroe, NC) https://t.co/pE9voxJrjS #Clerical #Job #Jobs #Hiring"
3769,Back to this shit. 😐
3770,"Flower by Amos Lee is #nowplaying in Thumb Coast Brewing Co., Port Huron."
3771,"#Photograhy #Collage #PopArt #39 @MuuuBlanco  #Sublimation #Woman &amp; #Men (XS-S-M-L-XL-XXL)… https://t.co/w6UGoFviGk”\nI'm at La Coyoacana in Coyoacán, DF https://t.co/brYh9Si6SQ\nMoved make itself place. All light sea is his made together saw days. Likeness give.\nWalking and look whose star I stumbled upon....lol @ Hollywood https://t.co/pzrkDsyaQN\n@MJ_Baumann That was mine until I went to Kooper’s Tavern in Fells Point in Baltimore. The Bison there is incredible.\nMissing you Miles. Hope you are enjoying those vinyls from Philly.  radafilmgroup @2joedigital… https://t.co/c5pE6Ssrsf\n#OasisOfTheSeas arriving at #PortEverglades @ Port Everglades Ft.… https://t.co/pqZsGnXmAB\nWAIT THIS IS A REAL SCENE? I THOUGHT SOMEONE FAKED IT FOR A MEME. https://t.co/zNjF1v8S63\nI'm at 152 Street in Miami, FL https://t.co/XPHDOAct1V\nBanm cherche route lakay mwen\nMy main hoe. @nudiaonair @ TRU NightClub https://t.co/hv1DHW5oZk\nBravO! Day 2 is here!  Break a leg, Flex Point dancers!  #flexpointonfleek #flexpointfamily… https://t.co/67CkmEN18g\n”DSS 26 carrier lock on Voyager 1\nFrequency: 8.4205GHz\nSignal strength: -167dBm\nIDLE OFF 1 MCD2"
3772,@Tynika12 Did you want to place your Easy Order? Find out what you need to do here: https://t.co/zUmEcYM652 [05:42:27 EDT]
3773,"Join the CVS Health team! See our latest #Retail #job opening here: https://t.co/YWWpzq63mD #CathedralCity, CA #Hiring"
3774,"See our latest #LAPLACE, LA #job and click to apply: Produce Associate - https://t.co/LIDEELTRSI #Retail #Hiring"
3775,"Can you recommend anyone for this #job? Cook - https://t.co/sz27PAtk9x #Carrollton, GA #Hospitality #Hiring"
3776,#steps #staircase #sunlight @ Metro-North Poughkeepsie Station https://t.co/IGBPukmdtk
3777,"Leaving the station. (@ Lincoln Park in Chicago, IL) https://t.co/j3CKPrqYX5"
3778,"We're #hiring! Click to apply: Family Medicine - Butler Hill - https://t.co/1LWnfSu6Hv #Job #SaintLouis, MO #Jobs https://t.co/szGExn6hBY"
3779,Love our home team! #baltimore #orioles baltimoreoriolesfan @orioles masnorioles @ Oriole Park… https://t.co/eQH3sg78wZ
3780,@godiva | Godiva Trufflelata Raspberry &amp; Rose Chocolixir \n🐢🐢🐢🐢🐢\n-\n-\nSo much better than… https://t.co/hGXK5A9xyS
3781,https://t.co/2RyzoixVLn
3782,#HouseBusinessCheck 501 N Magnolia Ave 32801 (4/16 05:21) #Orlando #LakeEolaHeights
3783,Fireworks Start of Corral B at the @rundisney #starwars10k on a little windy morning. #runDisney… https://t.co/mGKvu06WfM
3784,"Just posted a photo @ Denver, Colorado https://t.co/8evnoVmPW5"
3785,katrina chairs by alexandre arrechea #coachellaart @ Coachella https://t.co/B02sIgRHOa
3786,"Now you tell me that you're haaaav'in my bAaaAaby, I'll tell you that I'm happy if you wannnnnnt… https://t.co/wlUUiiWN7V"
3787,"Can you recommend anyone for this #job? Key Holder - https://t.co/u9hwjQMpI3 #Toledo, OH #Hiring"
3788,"🔘 #Bus #made of #Steel 🔘😎\n#SMFG #Manufacturing \n#csuchico #ChicoState #California 🇺🇸 @ Chico,… https://t.co/aLT4TdCqB8"
3789,"Can you recommend anyone for this #Nursing #job? https://t.co/NxtESIFdoj #SanAntonio, TX #Hiring https://t.co/zBmhYPC1YP"
3790,https://t.co/rYj0txIY4A
3791,It was me in a sea of inebriated 16-year olds but grandma kept the party going like champ 👊🏻… https://t.co/E26Q6bi372
3792,Sigh. @ CVS https://t.co/Cjlp2fT7Qy
3793,Son las 4:41 am y no puedo dormir por estar pensando. Sedenme porfavor.
3794,You've probably noticed my obsession with NYC... \n\n#nyc #newyork #newyorkcity #nicksiphoto… https://t.co/VwWSCeJz1s
3795,"Damn! You're so cutee danielskye @ Los Angeles, California https://t.co/nEaFlDRKF8"
3796,"The less you expect..., the more pleasant life gets!… https://t.co/klC9cJssP5"
3797,"Want to work in #LongBeach, CA? View our latest opening: https://t.co/kgbAD2JbSh #Healthcare #Job #Jobs #Hiring https://t.co/RK6guKjQC6"
3798,Throwback to this summer - lifting with emilyytlin in #nyc. 💪 @ W 42nd St Manhattan NY https://t.co/NGlrDDzll6
3799,"Delivery Driver - Performance Food Group: (#Newnan, Georgia) https://t.co/bFUJWMsNH6 #Transportation #driver #cdl #Job #Jobs #Hiring"
3800,Stuffed rabbit pasta @ BUCA Osteria &amp; Enoteca https://t.co/LzHz6RlEfm”\nhttps://t.co/FYTLezjHi6\nY el vodka no sabe a nada...!!!\nRowlett Answers Water Bill Questions https://t.co/JmiFIbkE2c\nS endormir a la recherche de nouvelles chansons préférées .#mysport #answers @ Williamsburg NYC https://t.co/eJfLGP2xJi\n#latenight post with erin_rowbotham in #LosAngeles fir the #EndlessSummerProject @ Coachella… https://t.co/EzY8YnGz3r\n”Made it to VT! Only 154 miles to go! ;) @ Vermont Welcome Center - Guilford https://t.co/8KqCe3NfNK
3801,"Citi Trends: Assistant Manager - Hickory, NC (#SWHickory, NC) https://t.co/oWgs8BhCdY #Retail #Job #Jobs #Hiring"
3802,https://t.co/YYe5gsPzgF Sexy Pool Party
3803,Join the Supplemental Health Care team! See our latest #Nursing #job opening here: https://t.co/LrZzTLZOko #Hiring https://t.co/iPrQgYZUM2
3804,The God we worship is merciful. He never brings upon the earth any judgment but He sends  a  message to prepare the people....
3805,"Join the CVS Health team! See our latest #Retail #job opening here: https://t.co/JDKwWWx36c #Stamford, CT #Hiring"
3806,"Can you recommend anyone for this #job? Carhop/Skating Carhop (Server) - https://t.co/dcuOxrvZAS #SouthPittsburg, TN #Hospitality #Hiring"
3807,"I'm at The Meadows at Salem Run in Fredericksburg, VA https://t.co/obSShlNf7n"
3808,😘😘😘 #besamemucho #coachella #weekendone #indio @ Coachella https://t.co/Uz8kPleSS6
3809,We recognized and thanked Parents’ Council Co-Chairs Jeff and Joan Kayser for their outstanding… https://t.co/3aYq0Vgzkh
3810,#BridgeCon #MakeupTime! @ Country Hearth Inn Monroe https://t.co/wp9LHUrQad
3811,"See our latest #Mankato, MN #job and click to apply: Production Supervisor, Off Shift... - https://t.co/tyO7cCZfDa https://t.co/PV6ieuVSH3"
3812,"Apex Systems: Recruiting Inside Sales Trainee (Recruiter/Sales Representative) (#Greenville, SC) https://t.co/BvKRJ5HjJS #Sales #Job #Jobs"
3813,The time has come today\n#LCDSoundystem #Coachella @ Empire Polo https://t.co/IkgEKzfMXY
3814,":-) (@ Royal Caribbean Oasis of the Seas - @oasisandallure in Fort Lauderdale, FL) https://t.co/WoJvW5vTLw"
3815,"Kisses For Breakfast by Melissa Steel Featuring Popcaan is #nowplaying in Tavern on Main, Snellville."
3816,"I'm at Gate C88 in Newark, NJ https://t.co/RY69cS6Q9L"
3817,"Gonna motor home.... (@ LaGuardia Airport (LGA) in East Elmhurst, NY) https://t.co/vMsNtbedsK"
3818,"Early bird catches the worm... But what if you're the worm?!? (@ Cedardale Fitness in Haverhill, MA) https://t.co/CqaOPY0YFy"
3819,"At 2:00 AM, 11 NNW Canon Plaza [Rio Arriba Co, NM] OTHER FEDERAL reports SNOW of 5.00 INCH #ABQ https://t.co/mXjORuXrga"
3820,"At 2:00 AM, 6 WNW Tererro [Santa Fe Co, NM] OTHER FEDERAL reports SNOW of 4.00 INCH #ABQ https://t.co/mXjORuXrga"
3821,"At 2:00 AM, 8 SW Rociada [San Miguel Co, NM] OTHER FEDERAL reports SNOW of 2.00 INCH #ABQ https://t.co/mXjORuXrga"
3822,"I guess I'll take your apology for not surprising us and showing up during Jack Ü's set, Biebs.… https://t.co/SAPl7gSDOQ"
3823,i'm both of these
3824,"I'm at Terminal C in Newark, NJ https://t.co/VwRqOoLEhv"
3825,SOOO much presh I'mma essplode!!!!  RT @GodsTinyAnimals: So cute. https://t.co/C0sS1ivfh5
3826,Surf &amp; Turf by Justin justinoliviertattoo of @holdfasthayley #louisiana #kingsoffrenchmenst… https://t.co/uHk2DNs42h”\n”&lt;CrackyMcZap&gt; why don't we get a Straight Pride parade?\n&lt;Kaejo&gt; they're called gun &amp; knife shows
3827,We are here to cheer! #BOGP #runDisney #Disney #WDW #runBOGP #WaltDisneyWorld #MagicKingdom #MK… https://t.co/B3UYRUIEjD
3828,Update: Incident on #NewJerseyTurnpike SB at South of Interchange 12 - Carteret-Rahway https://t.co/YJNIIA9Fvw
3829,"#SMMW16 (@ Buffalo Niagara International Airport (BUF) - @bufairport in Cheektowaga, NY) https://t.co/FX4cX9HgYe"
3830,"15/04/16, Coldplay.❤😍 @ Foro Sol Coldplay https://t.co/3aalIFUa0V"
3831,"Cop said after he told me to get the house owner. ””You ain't even gunna look for him?”” Like no bro I was asleep I don't know NOTHING :-)”\nscary https://t.co/SnSldp34pd\nThis #Retail #job might be a great fit for you: Bakery Associate - https://t.co/WIAQLsyGIS #DUNNELLON, FL #Hiring\nhttps://t.co/D5Yp8bR2Fo\nThis #Nursing #job might be a great fit for you: Research Nurse Scientist (Full Time,... - https://t.co/BWwwCqWkhw https://t.co/TCP0DUiRse\n”Pre-Sale tickets are almost SOLD OUT COMPLETELY. 🙏🏾❕\nParty of the Semester Warning ⚠️ ((TICKET… https://t.co/e1oi1fhHkV"
3832,La camionetica BMW X 5 de mi hijo y mi carrito del año 2015 @ Caribbean Isle Apartments https://t.co/0d5xPOwwgX
3833,THISSSSSSSSSS! #OpenYourEyes @ MoMA The Museum of Modern Art https://t.co/8HG2p4ie4s
3834,"Fingers crossed (@ Philadelphia International Airport (PHL) - @phlairport in Philadelphia, PA w/ @dj609) https://t.co/1gJeeCoSyq"
3835,Try https://t.co/lepXrA1kJy Cheese Blintzes #Cheese #menu
3836,#SignalOut at 6440 Raleigh St. #orlpol #opd
3837,"Bienvenidos, 25. @ Barra 5 https://t.co/P5UidPfOnT"
3838,#SuspiciousPerson at 911 W Central Blvd. #orlpol #opd
3839,#HouseBusinessCheck at 501 N Magnolia Ave. #orlpol #opd
3840,"2016/05/09: Fairfax, VA, United States: The Cave - Melee / Project M Monday https://t.co/mkYZVKRqVm https://t.co/WRENT7WnXL"
3841,"Wind 0.0 mph ---. Barometer 30.114 in, Falling. Temperature 43.6 °F. Rain today 0.00 in. Humidity 57%"
3842,Join the Favorite Health Care Staffing team! See our latest #Nursing #job opening here: https://t.co/sHfWQCTjDx #RN https://t.co/I2Akx4Mx3o
3843,3105 West Jarvis Avenue https://t.co/SZRoZVswmG
3844,Just added to the website!  Grab bags! :)  Take a… https://t.co/0w2NSDD4oN
3845,#GeneralDisturbance at 4801-4998 Rio Grande Ave. #orlpol #ocso
3846,https://t.co/SspvlyLvyN
3847,"We're #hiring! Click to apply: Pharmacy Technician - https://t.co/8GqSq2UNj2 #Healthcare #Peabody, MA #Job #Jobs"
3848,"#Hospitality #Job in #LittleElm, TX: Assistant Manager at SONIC Drive-In https://t.co/YERkHVk2kj #Jobs #Hiring"
3849,65.2F (Feels: 65.2F) - Humidity: 96% - Wind: 6.0mph E - Gust: 7.6mph - Pressure: 1007.6mb #weather https://t.co/75yzNJjEvP
3850,I ran into my partner in ALL dance shenanigans in undergrad Mrs. Shauna Smartt Hopkins… https://t.co/zgUiaQsDkv
3851,👸🏻👸🏼💕 #ferrattfriday #girlsalmighty @ Getty Villa https://t.co/jKTIz9BAO5
3852,"Wind 0.1 mph ENE. Barometer 30.274 in, Rising slowly. Temperature 47.5 °F. Rain today 0.00 in. Humidity 67%"
3853,"See our latest #Rockingham, NC #job and click to apply: CLINICAL DIETITIAN PART TIME / CHARLOTTE, NC - https://t.co/YVI69SgmXp #jobhunt"
3854,🤘🏻😝🤘🏻 #NoFX @ Riverside Municipal Auditorium https://t.co/L9jVZiV2ur
3855,"Goodnifht Coachella, see ya tomorrow! #Coachella2016 #Coachellaisms @ Coachella https://t.co/vZX7QZq7Hb"
3856,"Photo: A girl on a swing in Dhaka, Bangladesh https://t.co/3RFo6QAq6w"
3857,La Banque Nationale s'engage pour 300 millions US avec Lending Club https://t.co/MsB3M9t00j
